Customer ID,total_transaction,total_unit,total_price,average_order_value,purchase_frequency,profit_margin,customer_value,cltv,segment
12346.0,11,70,372.86,33.89636363636364,0.0025498377375985167,37.286,0.0864302271673621,9.783573511611543,C
12347.0,2,828,1323.32,661.66,0.0004636068613815484,132.332,0.3067501159017153,123.23545548205486,B
12348.0,1,373,222.16,222.16,0.0002318034306907742,22.216,0.0514974501622624,3.4732628852920477,D
12349.0,3,993,2671.1400000000003,890.3800000000001,0.0006954102920723226,267.11400000000003,0.6191794158553547,502.11040813511624,A
12351.0,1,261,300.93,300.93,0.0002318034306907742,30.093000000000004,0.06975660639777469,6.372896896551724,D
12352.0,2,188,343.79999999999995,171.89999999999998,0.0004636068613815484,34.379999999999995,0.07969401947148816,8.317976073187893,C
12353.0,1,192,317.75999999999993,317.75999999999993,0.0002318034306907742,31.775999999999996,0.0736578581363004,7.105659225897252,C
12355.0,1,303,488.21,488.21,0.0002318034306907742,48.821,0.11316875289754287,16.77332893033075,C
12356.0,3,1826,3562.2499999999995,1187.4166666666665,0.0006954102920723226,356.22499999999997,0.8257417709782103,893.0066898311046,A
12357.0,2,3879,12079.990000000002,6039.995000000001,0.0004636068613815484,1207.9990000000003,2.8001831247102458,10269.258156235048,A
12358.0,3,831,2719.01,906.3366666666667,0.0006954102920723226,271.901,0.630275846082522,520.2684996551724,A
12359.0,6,1130,2563.36,427.2266666666667,0.0013908205841446453,256.336,0.594195642095503,462.4077754820549,A
12360.0,5,1294,1590.83,318.166,0.0011590171534538712,159.083,0.3687598516458044,178.09571350457423,B
12361.0,3,144,321.35,107.11666666666667,0.0006954102920723226,32.135000000000005,0.0744900324524803,7.267123328641802,C
12362.0,1,1,130.0,130.0,0.0002318034306907742,13.0,0.030134445989800647,1.1893033075299082,D
12366.0,1,296,500.24,500.24,0.0002318034306907742,50.024,0.11595734816875289,17.610137762139335,C
12368.0,1,330,917.6999999999999,917.6999999999999,0.0002318034306907742,91.77,0.21272600834492347,59.26624137931032,B
12369.0,3,1241,1791.1499999999999,597.05,0.0006954102920723226,179.115,0.4151947148817802,225.77187350457424,A
12370.0,3,252,774.62,258.20666666666665,0.0006954102920723226,77.462,0.1795595734816875,42.22632965517241,B
12371.0,3,845,2179.42,726.4733333333334,0.0006954102920723226,217.942,0.5051970329160872,334.2625993244194,A
12373.0,2,319,763.0500000000001,381.52500000000003,0.0004636068613815484,76.305,0.1768776077885953,40.97433515130191,B
12374.0,3,1020,2246.29,748.7633333333333,0.0006954102920723226,224.62900000000002,0.5206977283263792,355.08928670654467,A
12376.0,2,240,503.15000000000003,251.57500000000002,0.0004636068613815484,50.315000000000005,0.11663189615206306,17.815617346938776,C
12377.0,2,1161,1798.2,899.1,0.0004636068613815484,179.82000000000002,0.4168289290681502,227.55265587614358,A
12378.0,1,787,1407.7,1407.7,0.0002318034306907742,140.77,0.3263096893834029,139.45244827586208,B
12379.0,2,408,767.98,383.99,0.0004636068613815484,76.798,0.17802039870190078,41.50550882477129,B
12380.0,7,2228,6951.49,993.0699999999999,0.0016226240148354196,695.149,1.61137923041261,3400.6483617241374,A
12385.0,1,612,1938.3999999999999,1938.3999999999999,0.0002318034306907742,193.84,0.4493277700509967,264.41904011259675,A
12386.0,1,214,258.9,258.9,0.0002318034306907742,25.89,0.06001390820584144,4.717045038705137,D
12387.0,1,134,143.94,143.94,0.0002318034306907742,14.394,0.03336578581363004,1.4580382547501758,D
12388.0,2,539,1120.45,560.225,0.0004636068613815484,112.04500000000002,0.259724153917478,88.34681228008446,B
12389.0,3,614,1433.33,477.77666666666664,0.0006954102920723226,143.333,0.3322508113120074,144.5766987262491,B
12391.0,5,920,2312.5299999999997,462.506,0.0011590171534538712,231.253,0.5360523875753361,376.340253406052,A
12392.0,1,73,234.75000000000003,234.75000000000003,0.0002318034306907742,23.475000000000005,0.05441585535465925,3.87808321604504,D
12393.0,2,495,816.8500000000001,408.42500000000007,0.0004636068613815484,81.68500000000002,0.18934863235975893,46.955941062631965,B
12395.0,4,1615,2048.6400000000003,512.1600000000001,0.0009272137227630969,204.86400000000003,0.4748817802503478,295.3501653483463,A
12396.0,1,591,931.4300000000001,931.4300000000001,0.0002318034306907742,93.14300000000001,0.21590866944830783,61.05290956368755,B
12399.0,3,1020,853.65,284.55,0.0006954102920723226,85.36500000000001,0.1978789986091794,51.28207758620689,B
12400.0,1,91,205.25,205.25,0.0002318034306907742,20.525000000000002,0.047577654149281404,2.964641977480647,D
12402.0,5,490,1031.3000000000002,206.26000000000005,0.0011590171534538712,103.13000000000002,0.23905887807139553,74.84726882477133,B
12403.0,1,164,591.6600000000001,591.6600000000001,0.0002318034306907742,59.16600000000001,0.1371488178025035,24.634873722730475,C
12404.0,1,1,63.24,63.24,0.0002318034306907742,6.324000000000001,0.014659248956884561,0.28144247712878256,D
12406.0,3,1598,2975.0599999999995,991.6866666666665,0.0006954102920723226,297.506,0.6896291145108946,622.8699509922587,A
12408.0,3,820,1452.2199999999998,484.07333333333327,0.0006954102920723226,145.22199999999998,0.33662957811775607,148.41259172413785,B
12409.0,4,7592,12346.619999999999,3086.6549999999997,0.0009272137227630969,1234.662,2.8619888734353265,10727.58799608726,A
12410.0,1,130,320.38,320.38,0.0002318034306907742,32.038000000000004,0.07426518312471024,7.223317691766361,C
12411.0,1,138,346.9,346.9,0.0002318034306907742,34.69,0.08041261010662958,8.468656579873327,C
12412.0,3,1168,1370.0500000000002,456.6833333333334,0.0006954102920723226,137.00500000000002,0.31758229021789525,132.09268138634766,B
12413.0,1,33,241.35,241.35,0.0002318034306907742,24.135,0.055945757997218355,4.099213406052076,D
12414.0,3,195,390.0,130.0,0.0006954102920723226,39.0,0.09040333796940195,10.703729767769175,C
12415.0,7,14073,19543.84,2791.977142857143,0.0016226240148354196,1954.384,4.530329160871581,26879.78057323012,A
12416.0,1,132,202.56,202.56,0.0002318034306907742,20.256,0.046954102920723224,2.887442195636875,D
12417.0,11,1348,3167.81,287.9827272727273,0.0025498377375985167,316.781,0.7343092257765416,706.194243216045,A
12418.0,3,681,1352.62,450.8733333333333,0.0006954102920723226,135.262,0.313541956420955,128.75305168191412,B
12419.0,2,231,503.01,251.505,0.0004636068613815484,50.301,0.11659944367176633,17.805704440534836,C
12421.0,2,168,291.56,145.78,0.0004636068613815484,29.156000000000002,0.06758460825220212,5.982212076002814,D
12422.0,14,2226,4428.24,316.30285714285714,0.003245248029670839,442.824,1.026481223922114,1379.9654818859956,A
12423.0,2,454,763.08,381.54,0.0004636068613815484,76.308,0.176884561891516,40.97755710063336,B
12424.0,2,1285,1579.0700000000006,789.5350000000003,0.0004636068613815484,157.90700000000007,0.36603384330088096,175.47234798733297,B
12425.0,1,651,964.2099999999999,964.2099999999999,0.0002318034306907742,96.42099999999999,0.22350718590635138,65.42582154116818,B
12426.0,1,326,762.4800000000002,762.4800000000002,0.0002318034306907742,76.24800000000003,0.17674547983310157,40.91314218156231,B
12427.0,1,79,303.5,303.5,0.0002318034306907742,30.35,0.07035234121464998,6.482213230119634,D
12429.0,5,1787,3735.5099999999998,747.102,0.0011590171534538712,373.551,0.865904033379694,981.9869781914143,A
12431.0,13,1811,4370.52,336.1938461538462,0.003013444598980065,437.0520000000001,1.0131015299026427,1344.2255503448278,A
12433.0,5,6045,7205.389999999999,1441.078,0.0011590171534538712,720.539,1.6702341214649978,3653.599229563688,A
12434.0,1,138,297.29,297.29,0.0002318034306907742,29.729000000000003,0.06891284191006027,6.219658275862069,D
12435.0,4,2903,6096.040000000001,1524.0100000000002,0.0009272137227630969,609.6040000000002,1.4130829856281875,2615.179710175933,A
12437.0,21,5078,7731.99,368.19,0.004867872044506259,773.1990000000001,1.7923018080667594,4207.154775517241,A
12439.0,2,484,1158.18,579.09,0.0004636068613815484,115.81800000000001,0.2684700973574409,94.39696779732583,B
12440.0,2,331,859.1999999999999,429.59999999999997,0.0004636068613815484,85.92,0.19916550764951318,51.95106544686839,B
12441.0,1,121,173.55,173.55,0.0002318034306907742,17.355,0.040229485396383866,2.119606087262491,D
12443.0,1,182,485.31,485.31,0.0002318034306907742,48.531000000000006,0.11249652294853964,16.574651379310346,C
12445.0,1,144,301.58000000000004,301.58000000000004,0.0002318034306907742,30.158000000000005,0.0699072786277237,6.400457171006335,D
12449.0,2,729,768.6,384.3,0.0004636068613815484,76.86000000000001,0.17816411682892908,41.57255172413793,B
12450.0,3,314,490.32,163.44,0.0006954102920723226,49.032000000000004,0.11365785813630042,16.918627895847994,C
12451.0,3,2784,3634.3599999999997,1211.4533333333331,0.0006954102920723226,363.436,0.8424571163653221,929.5265735116112,A
12454.0,4,6697,13151.439999999999,3287.8599999999997,0.0009272137227630969,1315.144,3.048548910523875,12171.736388008441,A
12455.0,4,1213,3413.09,853.2725,0.0009272137227630969,341.309,0.7911659712563746,819.7877092258972,A
12457.0,1,251,632.68,632.68,0.0002318034306907742,63.268,0.14665739452943902,28.16917539760731,C
12458.0,2,480,830.09,415.045,0.0004636068613815484,83.00900000000001,0.19241770978210476,48.49045799437016,B
12459.0,1,258,454.3599999999999,454.3599999999999,0.0002318034306907742,45.43599999999999,0.10532220676866015,14.528009120337785,C
12460.0,1,170,326.65,326.65,0.0002318034306907742,32.665,0.07571859063514139,7.508812280084445,C
12466.0,1,1,56.73,56.73,0.0002318034306907742,5.673,0.01315020862308762,0.22648085151301894,D
12467.0,1,129,132.8,132.8,0.0002318034306907742,13.280000000000001,0.030783495595734817,1.2410865587614355,D
12468.0,3,1835,2941.2,980.4,0.0006954102920723226,294.12,0.6817802503477051,608.77251513019,A
12469.0,2,2552,3070.54,1535.27,0.0004636068613815484,307.05400000000003,0.7117617060732498,663.4916179873328,A
12470.0,1,95,211.95,211.95,0.0002318034306907742,21.195,0.04913073713490959,3.161351337086558,D
12471.0,49,8679,20139.739999999998,411.01510204081626,0.011358368103847936,2013.974,4.668460825220212,28543.921693708642,A
12472.0,13,7202,11308.48,869.8830769230769,0.003013444598980065,1130.848,2.6213444598980065,8999.417305446868,A
12474.0,13,3107,5048.66,388.35846153846154,0.003013444598980065,504.866,1.170296708391284,1793.7345387473606,A
12475.0,1,236,426.26,426.26,0.0002318034306907742,42.626000000000005,0.09880853036624941,12.786600112596762,C
12476.0,12,3237,7298.99,608.2491666666666,0.0027816411682892906,729.899,1.691930922577654,3749.138284313863,A
12477.0,3,2466,7056.629999999999,2352.2099999999996,0.0006954102920723226,705.663,1.6357510431154378,3504.294648620689,A
12480.0,3,1245,2183.2200000000003,727.7400000000001,0.0006954102920723226,218.32200000000003,0.5060778859527122,335.42924478536247,A
12481.0,6,3949,6765.07,1127.5116666666665,0.0013908205841446453,676.5070000000001,1.5681664348632358,3220.7017667065443,A
12482.0,29,27042,23691.4,816.944827586207,0.006722299490032452,2369.1400000000003,5.491747797867409,39499.115690358914,A
12483.0,11,1062,2635.6000000000004,239.60000000000002,0.0025498377375985167,263.56000000000006,0.6109411219286046,488.83795636875453,A
12484.0,6,1080,1828.4299999999998,304.7383333333333,0.0013908205841446453,182.843,0.42383634677793225,235.26785819141443,A
12485.0,1,414,708.1000000000001,708.1000000000001,0.0002318034306907742,70.81000000000002,0.16414000927213726,35.285405348346245,B
12486.0,1,523,1037.2800000000002,1037.2800000000002,0.0002318034306907742,103.72800000000002,0.24044506258692633,75.71779017593246,B
12487.0,1,174,285.29999999999995,285.29999999999995,0.0002318034306907742,28.529999999999998,0.06613351877607787,5.728085151301898,D
12490.0,11,2842,4405.709999999999,400.51909090909083,0.0025498377375985167,440.5709999999999,1.0212586926286509,1365.9592261857842,A
12492.0,1,252,452.00000000000006,452.00000000000006,0.0002318034306907742,45.20000000000001,0.10477515067222996,14.37748064743139,C
12494.0,3,281,626.77,208.92333333333332,0.0006954102920723226,62.677,0.14528743625405655,27.64536473610133,C
12495.0,1,130,357.4,357.4,0.0002318034306907742,35.74,0.0828465461288827,8.989075299085151,C
12496.0,2,33,54.09,27.045,0.0004636068613815484,5.409000000000001,0.012538247566063978,0.20589219563687544,D
12497.0,2,4449,5205.400000000001,2602.7000000000003,0.0004636068613815484,520.5400000000001,1.2066295781177563,1906.8394904996485,A
12499.0,1,302,393.71999999999997,393.71999999999997,0.0002318034306907742,39.372,0.09126564673157161,10.908897846586909,C
12500.0,8,699,1697.39,212.17375,0.0018544274455261937,169.73900000000003,0.39346082522021325,202.7538924771288,B
12503.0,1,561,1126.0,1126.0,0.0002318034306907742,112.60000000000001,0.2610106629578118,89.22420830401127,B
12504.0,2,368,297.00000000000006,148.50000000000003,0.0004636068613815484,29.700000000000006,0.06884561891515996,6.2075299085151325,D
12505.0,1,324,955.1999999999999,955.1999999999999,0.0002318034306907742,95.52,0.2214186369958275,64.20879943701617,B
12507.0,1,362,539.25,539.25,0.0002318034306907742,53.925000000000004,0.125,20.463797501759327,C
12510.0,7,1696,4195.450000000001,599.3500000000001,0.0016226240148354196,419.5450000000001,0.972519703291609,1238.691112068966,A
12511.0,1,1753,3084.0200000000004,3084.0200000000004,0.0002318034306907742,308.40200000000004,0.7148864163189615,669.3300042505278,A
12514.0,1,400,580.0799999999999,580.0799999999999,0.0002318034306907742,58.007999999999996,0.13446453407510428,23.68000045038704,C
12516.0,2,1077,1336.56,668.28,0.0004636068613815484,133.656,0.30981919332406116,125.71376731878956,B
12519.0,1,212,385.7,385.7,0.0002318034306907742,38.57,0.08940658321743161,10.469,C
12523.0,12,1410,2582.38,215.19833333333335,0.0027816411682892906,258.238,0.5986045433472416,469.29531769176634,A
12524.0,9,3479,6640.389999999999,737.821111111111,0.002086230876216968,664.039,1.53926518312471,3103.080883328641,A
12525.0,3,509,973.7300000000001,324.5766666666667,0.0006954102920723226,97.37300000000002,0.2257139545665276,66.72414587614358,B
12527.0,2,292,386.8,193.4,0.0004636068613815484,38.68000000000001,0.08966156699119147,10.528799437016186,C
12529.0,1,192,316.47999999999996,316.47999999999996,0.0002318034306907742,31.647999999999996,0.07336114974501622,7.048528529204782,C
12530.0,5,1800,2096.98,419.396,0.0011590171534538712,209.698,0.4860871580899398,309.4528585784659,A
12531.0,1,1074,1807.9799999999996,1807.9799999999996,0.0002318034306907742,180.79799999999997,0.41909596662030585,230.03460101337072,A
12533.0,2,704,1367.89,683.945,0.0004636068613815484,136.78900000000002,0.3170815948076032,131.6764990921886,B
12537.0,1,449,732.94,732.94,0.0002318034306907742,73.29400000000001,0.16989800649049605,37.80443656579874,B
12538.0,1,145,276.5,276.5,0.0002318034306907742,27.650000000000002,0.06409364858599907,5.380172413793104,D
12539.0,3,2468,5646.4,1882.1333333333332,0.0006954102920723226,564.64,1.3088548910523874,2243.619490499648,A
12540.0,16,4334,8854.25,553.390625,0.0037088548910523874,885.4250000000001,2.0524455261937877,5517.082551900071,A
12542.0,2,522,481.88,240.94,0.0004636068613815484,48.188,0.11170143718127028,16.34119172413793,C
12543.0,1,688,980.25,980.25,0.0002318034306907742,98.025,0.2272253129346314,67.62069405348346,B
12547.0,1,175,175.77999999999997,175.77999999999997,0.0002318034306907742,17.578,0.040746407046824286,2.1744270513722723,D
12549.0,6,1366,1575.6799999999998,262.6133333333333,0.0013908205841446453,157.56799999999998,0.365248029670839,174.71973697396191,B
12553.0,2,360,916.47,458.235,0.0004636068613815484,91.647,0.21244089012517384,59.10747789584799,B
12554.0,1,240,468.5,468.5,0.0002318034306907742,46.85,0.10859990727862771,15.446323011963404,C
12555.0,1,1,129.23,129.23,0.0002318034306907742,12.923,0.02995595734816875,1.1752563617171004,D
12557.0,4,2398,6725.18,1681.295,0.0009272137227630969,672.518,1.558919796012981,3182.8322331034483,A
12562.0,2,548,1185.18,592.59,0.0004636068613815484,118.51800000000001,0.2747287899860918,98.84951670654469,B
12563.0,1,113,249.24,249.24,0.0002318034306907742,24.924000000000003,0.05777468706536857,4.371609964813512,D
12567.0,7,1781,4308.58,615.5114285714286,0.0016226240148354196,430.858,0.9987436254056561,1306.3942024208304,A
12568.0,1,48,70.0,70.0,0.0002318034306907742,7.0,0.016226240148354196,0.3448275862068965,D
12570.0,1,1,77.52,77.52,0.0002318034306907742,7.752,0.017969401947148817,0.42289587614356083,D
12573.0,4,395,556.8700000000001,139.21750000000003,0.0009272137227630969,55.68700000000001,0.12908437644877147,21.82295544686841,C
12575.0,2,315,622.8199999999999,311.40999999999997,0.0004636068613815484,62.282,0.14437181270282798,27.29801213230119,C
12576.0,3,527,826.8900000000001,275.63000000000005,0.0006954102920723226,82.68900000000002,0.19167593880389433,48.117316826178765,B
12577.0,5,725,995.95,199.19,0.0011590171534538712,99.59500000000001,0.2308646267964766,69.80410995777622,B
12578.0,2,1184,1847.9400000000003,923.9700000000001,0.0004636068613815484,184.79400000000004,0.4283588317107094,240.31542882477137,A
12580.0,1,331,637.2,637.2,0.0002318034306907742,63.720000000000006,0.14770514603616133,28.573106263194934,C
12582.0,2,685,1469.04,734.52,0.0004636068613815484,146.904,0.34052851182197497,151.87040968332158,B
12583.0,13,3924,7166.0599999999995,551.2353846153845,0.003013444598980065,716.606,1.6611172925359292,3613.8223732301185,A
12586.0,3,608,1865.73,621.91,0.0006954102920723226,186.573,0.43248261474269817,244.96470323011962,A
